Unnamed: 0,sex_recorded_in_1997,marriage_or_cohabitation_status_in_2002,highest_degree_by_2002,college_enrollment_status_in_2002,jobs_held_in_2002,household_size_in_1997,parent_or_guardian_relationship_at_age_12,raised_in_urban_or_rural_area,homeless_for_2+_nights_over_last_5_years,any_adult_household_member_jailed_in_last_5_years,recieved_food_stamps_in_2002,victim_of_violent_crime_in_last_5_years,i_often_prey_to_god_for_help,god_has_nothing_to_do_with_me_personally,how_much_time_in_last_month_when_nothing_cheers_you_up,used_marijuana_in_last_4_years,used_cocaine_or_other_hard_drug_in_last_4_years,used_any_drug_in_last_4_years,ever_arrested_in_last_5_years,number_of_arrests_in_last_5_years,target,ever_convicted_in_last_5_years,weight_in_lbs,age,height_total_inches,race
786,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,4,2,"biological mother, marital status unknown",Unknown,False,False,False,True,False,True,some of the time,False,False,False,True,1,0,False,237.0,,,white
787,male,"never married, cohabiting",GED,"not enrolled, some college",2,5,both biological parents,urban,False,False,True,False,False,False,most of the time,True,False,True,True,5,1,True,162.0,,,white
788,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",Unknown,False,True,False,False,True,False,some of the time,True,True,True,True,2,0,True,160.0,,,white
789,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",5,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,4,1,True,140.0,,,white
790,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,both biological parents,rural,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,False,187.0,,,white
791,female,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",0,5,both biological parents,rural,False,False,True,False,True,False,none of the time,True,False,True,True,2,0,True,120.0,,,white
792,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,2,"biological mother, other parent present",rural,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,185.0,,,white
793,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",2,8,both biological parents,urban,False,False,False,False,True,False,some of the time,False,False,False,True,1,1,True,210.0,,,white
794,male,"never married, cohabiting",high school diploma (HS),"not enrolled, some college",2,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,9,0,True,170.0,,,white
795,female,"never married, not cohabiting",GED,"not enrolled, GED",2,2,"biological dad, marital status unknown",Unknown,False,False,True,False,True,False,some of the time,False,False,False,True,1,1,True,242.0,,,white
796,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,5,both biological parents,urban,False,False,False,False,True,False,most of the time,True,True,True,True,2,1,True,162.0,,,white
797,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,Unknown,Unknown,False,False,False,False,True,True,none of the time,True,True,True,True,1,0,True,230.0,,,mixed-race
798,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,3,"biological mother, marital status unknown",urban,False,False,False,False,False,True,all of the time,True,True,True,True,4,0,True,195.0,,,white
799,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,3,both biological parents,urban,False,False,False,False,True,False,some of the time,True,True,True,True,2,0,True,135.0,,,white
800,female,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",1,5,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,145.0,,,white
801,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",3,5,both biological parents,urban,False,False,False,False,False,True,some of the time,True,True,True,True,1,0,True,220.0,,,white
802,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,both biological parents,urban,False,False,False,False,True,True,some of the time,True,True,True,True,1,1,False,155.0,,,white
803,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,3,both biological parents,urban,False,False,False,True,False,False,none of the time,True,True,True,True,2,0,True,155.0,,,white
804,female,"divorced, not cohabiting",GED,"not enrolled, GED",2,3,"biological mother, marital status unknown",Unknown,False,True,True,True,True,False,most of the time,False,False,False,True,7,0,True,139.0,,,mixed-race
805,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,4,5,both biological parents,urban,False,False,False,False,True,False,some of the time,False,False,False,True,2,0,True,170.0,,,white
806,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,180.0,,,white
807,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,False,True,False,True,False,some of the time,False,False,False,True,4,1,True,162.0,,,hispanic
808,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",urban,False,False,False,False,False,False,some of the time,False,False,False,True,3,0,True,140.0,,,white
809,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,none of the time,True,True,True,True,7,0,True,115.0,,,white
810,female,"never married, cohabiting",GED,"not enrolled, GED",1,3,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,False,True,True,True,1,0,False,257.5,,,white
811,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,1,True,180.0,,,white
812,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,4,"other adults, biological parent status unknown, not group quarters",Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,185.0,,,white
813,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",3,5,both biological parents,Unknown,False,False,False,False,False,True,none of the time,False,False,False,True,2,0,True,135.0,,,white
814,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,both biological parents,Unknown,False,False,False,False,True,True,none of the time,False,False,False,True,1,0,True,187.0,,,white
815,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",3,3,"biological mother, marital status unknown",rural,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,162.0,,,white
816,female,"never married, cohabiting",high school diploma (HS),enrolled in a 2-year college,1,4,both biological parents,rural,False,False,False,False,False,True,none of the time,True,False,True,True,1,0,True,110.0,,,white
817,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,both biological parents,urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,101.0,,,hispanic
818,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,4,both biological parents,urban,False,False,False,True,True,False,none of the time,False,False,False,True,1,0,True,135.0,,,white
819,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,Unknown,Unknown,False,True,False,False,False,True,some of the time,True,False,True,True,2,1,True,160.0,,,white
820,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,both biological parents,Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,135.0,,,white
821,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,4,both biological parents,rural,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,True,180.0,,,white
822,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",2,4,both biological parents,Unknown,False,True,False,False,True,False,some of the time,True,False,True,True,2,0,True,163.0,,,mixed-race
823,female,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",1,6,"other adults, biological parent status unknown, not group quarters",Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,3,1,True,162.0,,,white
824,female,"married, spouse present",GED,"not enrolled, GED",1,3,Unknown,Unknown,False,False,False,False,True,False,none of the time,False,True,True,True,4,0,True,170.0,,,hispanic
825,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,2,0,True,160.0,,,white
826,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,3,"biological mother, other parent present",urban,False,False,True,False,True,False,none of the time,True,False,True,True,8,1,True,165.0,,,hispanic
827,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,Unknown,Unknown,False,False,False,False,True,False,none of the time,True,True,True,True,10,0,True,160.0,,,white
828,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",3,5,Unknown,Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,2,0,True,155.0,,,asian or pacific islander
829,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological father, other parent present",urban,False,False,True,False,True,False,most of the time,False,False,False,True,2,0,True,144.0,,,mixed-race
830,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,2,0,True,257.5,,,hispanic
831,female,"never married, cohabiting",high school diploma (HS),"not enrolled, some college",1,3,both biological parents,urban,False,False,False,False,False,False,none of the time,False,False,False,True,2,0,False,115.0,,,white
